Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
12:15:00 AM,17,Tuesday,14,1,2,34,51,normal
12:30:00 AM,17,Tuesday,13,2,2,21,38,normal
12:45:00 AM,17,Tuesday,6,0,0,21,27,normal
1:00:00 AM,17,Tuesday,5,1,1,28,35,normal
1:15:00 AM,17,Tuesday,14,0,0,31,45,normal
1:30:00 AM,17,Tuesday,8,0,1,39,48,normal
1:45:00 AM,17,Tuesday,6,2,2,24,34,normal
2:00:00 AM,17,Tuesday,9,1,0,33,43,normal
2:15:00 AM,17,Tuesday,11,1,2,40,54,normal
2:30:00 AM,17,Tuesday,15,0,2,22,39,normal
2:45:00 AM,17,Tuesday,5,2,0,39,46,normal
3:00:00 AM,17,Tuesday,8,1,0,39,48,normal
3:15:00 AM,17,Tuesday,9,2,2,31,44,normal
3:30:00 AM,17,Tuesday,6,2,1,31,40,normal
3:45:00 AM,17,Tuesday,6,2,0,39,47,normal
4:00:00 AM,17,Tuesday,78,0,2,17,97,low
4:15:00 AM,17,Tuesday,77,7,6,28,118,normal
4:30:00 AM,17,Tuesday,72,3,2,29,106,normal
4:45:00 AM,17,Tuesday,87,2,3,21,113,normal
5:00:00 AM,17,Tuesday,50,5,2,17,74,low
5:15:00 AM,17,Tuesday,79,9,5,14,107,low
5:30:00 AM,17,Tuesday,58,1,5,20,84,normal
5:45:00 AM,17,Tuesday,94,12,16,8,130,normal
6:00:00 AM,17,Tuesday,114,23,23,9,169,heavy
6:15:00 AM,17,Tuesday,94,24,23,6,147,normal
6:30:00 AM,17,Tuesday,137,14,13,13,177,heavy
6:45:00 AM,17,Tuesday,80,17,24,10,131,normal
7:00:00 AM,17,Tuesday,90,14,10,9,123,normal
7:15:00 AM,17,Tuesday,105,10,14,15,144,normal
7:30:00 AM,17,Tuesday,104,17,23,5,149,normal
7:45:00 AM,17,Tuesday,135,30,17,10,192,heavy
8:00:00 AM,17,Tuesday,118,25,18,9,170,heavy
8:15:00 AM,17,Tuesday,96,13,21,6,136,normal
8:30:00 AM,17,Tuesday,142,13,11,10,176,heavy
8:45:00 AM,17,Tuesday,128,30,15,14,187,heavy
9:00:00 AM,17,Tuesday,80,11,22,9,122,normal
9:15:00 AM,17,Tuesday,79,13,21,15,128,normal
9:30:00 AM,17,Tuesday,34,5,29,8,76,normal
9:45:00 AM,17,Tuesday,58,14,5,5,82,low
10:00:00 AM,17,Tuesday,42,6,23,17,88,normal
10:15:00 AM,17,Tuesday,63,9,19,18,109,normal
10:30:00 AM,17,Tuesday,62,9,18,12,101,normal
10:45:00 AM,17,Tuesday,44,7,11,32,94,normal
11:00:00 AM,17,Tuesday,49,4,5,29,87,normal
11:15:00 AM,17,Tuesday,67,10,1,33,111,normal
11:30:00 AM,17,Tuesday,68,5,0,34,107,normal
11:45:00 AM,17,Tuesday,23,5,10,32,70,normal
12:00:00 PM,17,Tuesday,69,5,2,33,109,normal
12:15:00 PM,17,Tuesday,37,9,2,34,82,normal
12:30:00 PM,17,Tuesday,24,1,6,30,61,normal
12:45:00 PM,17,Tuesday,60,1,4,29,94,normal
1:00:00 PM,17,Tuesday,59,10,29,18,116,high
1:15:00 PM,17,Tuesday,69,4,20,14,107,normal
1:30:00 PM,17,Tuesday,7,11,1,12,31,low
1:45:00 PM,17,Tuesday,20,13,16,10,59,normal
2:00:00 PM,17,Tuesday,61,16,1,14,92,low
2:15:00 PM,17,Tuesday,42,17,11,30,100,normal
2:30:00 PM,17,Tuesday,28,11,32,14,85,normal
2:45:00 PM,17,Tuesday,30,14,29,23,96,normal
3:00:00 PM,17,Tuesday,36,1,24,21,82,normal
3:15:00 PM,17,Tuesday,82,4,9,24,119,normal
3:30:00 PM,17,Tuesday,72,2,27,16,117,high
3:45:00 PM,17,Tuesday,119,28,17,18,182,heavy
4:00:00 PM,17,Tuesday,124,26,26,15,191,heavy
4:15:00 PM,17,Tuesday,123,27,23,13,186,heavy
4:30:00 PM,17,Tuesday,129,20,32,20,201,heavy
4:45:00 PM,17,Tuesday,143,6,38,13,200,heavy
5:00:00 PM,17,Tuesday,109,9,28,19,165,high
5:15:00 PM,17,Tuesday,119,29,25,11,184,heavy
5:30:00 PM,17,Tuesday,120,19,16,16,171,heavy
5:45:00 PM,17,Tuesday,133,24,17,18,192,heavy
6:00:00 PM,17,Tuesday,132,23,29,13,197,heavy
6:15:00 PM,17,Tuesday,102,11,15,18,146,normal
6:30:00 PM,17,Tuesday,73,8,10,21,112,normal
6:45:00 PM,17,Tuesday,57,17,13,21,108,normal
7:00:00 PM,17,Tuesday,94,17,7,17,135,normal
7:15:00 PM,17,Tuesday,75,18,17,29,139,normal
7:30:00 PM,17,Tuesday,58,15,17,16,106,normal
7:45:00 PM,17,Tuesday,67,18,11,23,119,normal
8:00:00 PM,17,Tuesday,59,14,9,10,92,low
8:15:00 PM,17,Tuesday,78,4,11,17,110,low
8:30:00 PM,17,Tuesday,106,13,18,29,166,normal
8:45:00 PM,17,Tuesday,56,20,6,32,114,high
9:00:00 PM,17,Tuesday,59,0,11,35,105,normal
9:15:00 PM,17,Tuesday,75,19,13,32,139,high
9:30:00 PM,17,Tuesday,85,6,5,21,117,normal
9:45:00 PM,17,Tuesday,14,2,2,22,40,normal
10:00:00 PM,17,Tuesday,8,2,0,22,32,normal
10:15:00 PM,17,Tuesday,15,2,0,20,37,normal
10:30:00 PM,17,Tuesday,8,1,1,38,48,normal
10:45:00 PM,17,Tuesday,14,2,0,23,39,normal
11:00:00 PM,17,Tuesday,15,1,2,35,53,normal
11:15:00 PM,17,Tuesday,14,2,1,31,48,normal
11:30:00 PM,17,Tuesday,9,1,0,32,42,normal
11:45:00 PM,17,Tuesday,12,1,0,24,37,normal
12:00:00 AM,18,Wednesday,11,1,2,29,43,normal
12:15:00 AM,18,Wednesday,7,0,1,27,35,normal
12:30:00 AM,18,Wednesday,14,0,2,35,51,normal
12:45:00 AM,18,Wednesday,10,1,1,38,50,normal
1:00:00 AM,18,Wednesday,10,1,0,27,38,normal
1:15:00 AM,18,Wednesday,13,0,1,34,48,normal
1:30:00 AM,18,Wednesday,13,1,1,20,35,normal
1:45:00 AM,18,Wednesday,15,1,0,32,48,normal
2:00:00 AM,18,Wednesday,7,0,0,32,39,normal
2:15:00 AM,18,Wednesday,13,0,2,37,52,normal
2:30:00 AM,18,Wednesday,8,0,0,39,47,normal
2:45:00 AM,18,Wednesday,11,1,2,37,51,normal
3:00:00 AM,18,Wednesday,11,0,0,37,48,normal
3:15:00 AM,18,Wednesday,10,1,2,26,39,normal
3:30:00 AM,18,Wednesday,15,1,1,36,53,normal
3:45:00 AM,18,Wednesday,9,0,2,34,45,normal
4:00:00 AM,18,Wednesday,60,3,6,23,92,normal
4:15:00 AM,18,Wednesday,51,7,3,22,83,normal
4:30:00 AM,18,Wednesday,60,7,2,27,96,normal
4:45:00 AM,18,Wednesday,65,0,3,25,93,normal
5:00:00 AM,18,Wednesday,66,4,1,21,92,normal
5:15:00 AM,18,Wednesday,63,3,5,30,101,normal
5:30:00 AM,18,Wednesday,72,7,2,20,101,normal
5:45:00 AM,18,Wednesday,124,16,21,8,169,heavy
6:00:00 AM,18,Wednesday,106,17,22,14,159,normal
6:15:00 AM,18,Wednesday,91,24,10,15,140,normal
6:30:00 AM,18,Wednesday,120,10,18,10,158,normal
6:45:00 AM,18,Wednesday,147,20,25,8,200,heavy
7:00:00 AM,18,Wednesday,126,30,19,8,183,heavy
7:15:00 AM,18,Wednesday,102,19,22,9,152,normal
7:30:00 AM,18,Wednesday,87,15,25,14,141,normal
7:45:00 AM,18,Wednesday,118,24,17,15,174,heavy
8:00:00 AM,18,Wednesday,144,18,16,5,183,heavy
8:15:00 AM,18,Wednesday,85,12,23,7,127,normal
8:30:00 AM,18,Wednesday,81,23,19,12,135,normal
8:45:00 AM,18,Wednesday,121,16,25,9,171,heavy
9:00:00 AM,18,Wednesday,36,14,17,6,73,normal
9:15:00 AM,18,Wednesday,80,15,24,11,130,normal
9:30:00 AM,18,Wednesday,53,12,22,8,95,normal
9:45:00 AM,18,Wednesday,74,7,8,20,109,normal
10:00:00 AM,18,Wednesday,53,11,17,13,94,normal
10:15:00 AM,18,Wednesday,56,6,10,9,81,low
10:30:00 AM,18,Wednesday,66,14,18,13,111,normal
10:45:00 AM,18,Wednesday,68,10,5,31,114,high
11:00:00 AM,18,Wednesday,24,1,10,29,64,normal
11:15:00 AM,18,Wednesday,52,4,10,31,97,normal
11:30:00 AM,18,Wednesday,35,5,12,34,86,normal
11:45:00 AM,18,Wednesday,47,1,5,33,86,normal
12:00:00 PM,18,Wednesday,36,6,2,35,79,normal
12:15:00 PM,18,Wednesday,61,7,5,26,99,normal
12:30:00 PM,18,Wednesday,57,10,2,35,104,normal
12:45:00 PM,18,Wednesday,64,10,9,29,112,normal
1:00:00 PM,18,Wednesday,31,16,23,10,80,normal
1:15:00 PM,18,Wednesday,91,2,0,11,104,low
1:30:00 PM,18,Wednesday,16,12,26,24,78,normal
1:45:00 PM,18,Wednesday,58,18,13,25,114,normal
2:00:00 PM,18,Wednesday,86,16,12,16,130,normal
2:15:00 PM,18,Wednesday,81,8,20,12,121,normal
2:30:00 PM,18,Wednesday,6,9,14,29,58,normal
2:45:00 PM,18,Wednesday,26,0,9,19,54,normal
3:00:00 PM,18,Wednesday,23,15,7,12,57,low
3:15:00 PM,18,Wednesday,79,5,15,13,112,normal
3:30:00 PM,18,Wednesday,11,7,10,29,57,normal
3:45:00 PM,18,Wednesday,134,22,29,11,196,heavy
4:00:00 PM,18,Wednesday,128,23,24,16,191,heavy
4:15:00 PM,18,Wednesday,106,22,19,18,165,normal
4:30:00 PM,18,Wednesday,124,11,30,18,183,heavy
4:45:00 PM,18,Wednesday,134,10,13,19,176,heavy
5:00:00 PM,18,Wednesday,125,17,10,16,168,heavy
5:15:00 PM,18,Wednesday,147,18,13,11,189,heavy
5:30:00 PM,18,Wednesday,100,10,20,16,146,normal
5:45:00 PM,18,Wednesday,146,17,25,11,199,heavy
6:00:00 PM,18,Wednesday,142,15,34,10,201,heavy
6:15:00 PM,18,Wednesday,130,24,23,10,187,heavy
6:30:00 PM,18,Wednesday,94,15,15,32,156,high
6:45:00 PM,18,Wednesday,104,7,6,19,136,normal
7:00:00 PM,18,Wednesday,93,10,19,26,148,normal
7:15:00 PM,18,Wednesday,51,8,13,17,89,low
7:30:00 PM,18,Wednesday,97,7,7,26,137,normal
7:45:00 PM,18,Wednesday,93,16,16,28,153,normal
8:00:00 PM,18,Wednesday,105,17,17,12,151,normal
8:15:00 PM,18,Wednesday,66,12,20,31,129,high
8:30:00 PM,18,Wednesday,56,16,20,28,120,normal
8:45:00 PM,18,Wednesday,109,20,8,13,150,normal
9:00:00 PM,18,Wednesday,64,8,14,20,106,normal
9:15:00 PM,18,Wednesday,83,6,6,35,130,high
9:30:00 PM,18,Wednesday,107,16,14,26,163,normal
9:45:00 PM,18,Wednesday,5,1,0,28,34,normal
10:00:00 PM,18,Wednesday,5,2,1,20,28,normal
10:15:00 PM,18,Wednesday,12,1,2,38,53,normal
10:30:00 PM,18,Wednesday,6,0,1,24,31,normal
10:45:00 PM,18,Wednesday,5,1,2,21,29,normal
11:00:00 PM,18,Wednesday,15,2,1,31,49,normal
11:15:00 PM,18,Wednesday,5,0,0,31,36,normal
11:30:00 PM,18,Wednesday,8,0,1,29,38,normal
11:45:00 PM,18,Wednesday,12,1,1,36,50,normal
12:00:00 AM,19,Thursday,14,1,2,36,53,normal
12:15:00 AM,19,Thursday,11,2,2,26,41,normal
12:30:00 AM,19,Thursday,8,2,2,29,41,normal
12:45:00 AM,19,Thursday,10,1,2,36,49,normal
1:00:00 AM,19,Thursday,12,1,1,30,44,normal
1:15:00 AM,19,Thursday,6,1,0,25,32,normal
1:30:00 AM,19,Thursday,7,1,1,21,30,normal
1:45:00 AM,19,Thursday,5,2,2,20,29,normal
2:00:00 AM,19,Thursday,9,2,0,21,32,normal
2:15:00 AM,19,Thursday,5,1,2,35,43,normal
2:30:00 AM,19,Thursday,14,0,2,28,44,normal
2:45:00 AM,19,Thursday,12,1,1,39,53,normal
3:00:00 AM,19,Thursday,7,0,0,29,36,normal
3:15:00 AM,19,Thursday,10,2,0,22,34,normal
3:30:00 AM,19,Thursday,13,1,1,22,37,normal
3:45:00 AM,19,Thursday,15,1,1,39,56,normal
4:00:00 AM,19,Thursday,79,3,1,14,97,low
4:15:00 AM,19,Thursday,58,3,2,18,81,low
4:30:00 AM,19,Thursday,60,8,5,23,96,normal
4:45:00 AM,19,Thursday,89,1,0,29,119,normal
5:00:00 AM,19,Thursday,64,4,0,12,80,low
5:15:00 AM,19,Thursday,62,5,3,26,96,normal
5:30:00 AM,19,Thursday,79,7,7,11,104,low
5:45:00 AM,19,Thursday,92,12,19,8,131,normal
6:00:00 AM,19,Thursday,111,27,12,13,163,normal
6:15:00 AM,19,Thursday,105,25,24,11,165,normal
6:30:00 AM,19,Thursday,84,26,12,11,133,normal
6:45:00 AM,19,Thursday,130,19,20,11,180,heavy
7:00:00 AM,19,Thursday,107,16,16,9,148,normal
7:15:00 AM,19,Thursday,130,15,11,15,171,heavy
7:30:00 AM,19,Thursday,139,28,17,5,189,heavy
7:45:00 AM,19,Thursday,91,17,25,14,147,normal
8:00:00 AM,19,Thursday,139,22,16,5,182,heavy
8:15:00 AM,19,Thursday,141,11,19,7,178,heavy
8:30:00 AM,19,Thursday,116,29,14,12,171,heavy
8:45:00 AM,19,Thursday,80,17,20,13,130,normal
9:00:00 AM,19,Thursday,59,10,23,19,111,normal
9:15:00 AM,19,Thursday,76,15,25,5,121,normal
9:30:00 AM,19,Thursday,42,10,15,7,74,low
9:45:00 AM,19,Thursday,31,5,27,10,73,normal
10:00:00 AM,19,Thursday,40,12,26,11,89,normal
10:15:00 AM,19,Thursday,72,15,7,19,113,normal
10:30:00 AM,19,Thursday,37,8,15,15,75,low
10:45:00 AM,19,Thursday,54,6,0,27,87,normal
11:00:00 AM,19,Thursday,21,0,1,25,47,normal
11:15:00 AM,19,Thursday,70,9,6,30,115,normal
11:30:00 AM,19,Thursday,38,3,2,33,76,normal
11:45:00 AM,19,Thursday,23,0,1,32,56,normal
12:00:00 PM,19,Thursday,38,5,11,33,87,normal
12:15:00 PM,19,Thursday,57,9,1,31,98,normal
12:30:00 PM,19,Thursday,20,3,3,27,53,normal
12:45:00 PM,19,Thursday,42,6,9,33,90,normal
1:00:00 PM,19,Thursday,47,11,21,15,94,normal
1:15:00 PM,19,Thursday,67,8,22,22,119,normal
1:30:00 PM,19,Thursday,70,8,28,13,119,high
1:45:00 PM,19,Thursday,53,7,32,11,103,normal
2:00:00 PM,19,Thursday,14,19,25,30,88,normal
2:15:00 PM,19,Thursday,85,16,26,26,153,high
2:30:00 PM,19,Thursday,84,11,34,14,143,high
2:45:00 PM,19,Thursday,59,14,33,12,118,high
3:00:00 PM,19,Thursday,94,3,12,14,123,normal
3:15:00 PM,19,Thursday,81,18,25,12,136,normal
3:30:00 PM,19,Thursday,91,12,10,25,138,normal
3:45:00 PM,19,Thursday,107,23,13,11,154,normal
4:00:00 PM,19,Thursday,137,20,30,15,202,heavy
4:15:00 PM,19,Thursday,121,14,32,10,177,heavy
4:30:00 PM,19,Thursday,115,26,33,19,193,heavy
4:45:00 PM,19,Thursday,133,25,19,12,189,heavy
5:00:00 PM,19,Thursday,110,10,29,17,166,high
5:15:00 PM,19,Thursday,110,20,24,17,171,heavy
5:30:00 PM,19,Thursday,111,26,14,15,166,normal
5:45:00 PM,19,Thursday,113,20,38,17,188,heavy
6:00:00 PM,19,Thursday,134,13,29,15,191,heavy
6:15:00 PM,19,Thursday,148,14,21,19,202,heavy
6:30:00 PM,19,Thursday,92,15,18,18,143,normal
6:45:00 PM,19,Thursday,71,2,17,10,100,normal
7:00:00 PM,19,Thursday,61,0,17,25,103,normal
7:15:00 PM,19,Thursday,85,6,11,25,127,normal
7:30:00 PM,19,Thursday,79,11,8,16,114,normal
7:45:00 PM,19,Thursday,80,17,11,17,125,normal
8:00:00 PM,19,Thursday,95,5,7,22,129,normal
8:15:00 PM,19,Thursday,108,1,15,25,149,normal
8:30:00 PM,19,Thursday,55,20,11,25,111,normal
8:45:00 PM,19,Thursday,56,8,19,27,110,normal
9:00:00 PM,19,Thursday,57,14,6,34,111,normal
9:15:00 PM,19,Thursday,90,11,10,27,138,normal
9:30:00 PM,19,Thursday,109,20,6,18,153,normal
9:45:00 PM,19,Thursday,11,2,2,39,54,normal
10:00:00 PM,19,Thursday,13,1,1,25,40,normal
10:15:00 PM,19,Thursday,5,2,1,26,34,normal
10:30:00 PM,19,Thursday,5,1,1,33,40,normal
10:45:00 PM,19,Thursday,7,2,0,37,46,normal
11:00:00 PM,19,Thursday,10,2,1,32,45,normal
11:15:00 PM,19,Thursday,11,0,0,26,37,normal
11:30:00 PM,19,Thursday,10,0,1,37,48,normal
11:45:00 PM,19,Thursday,13,1,1,21,36,normal
12:00:00 AM,20,Friday,5,2,2,32,41,normal
12:15:00 AM,20,Friday,14,1,1,33,49,normal
12:30:00 AM,20,Friday,10,0,0,30,40,normal
12:45:00 AM,20,Friday,15,0,1,38,54,normal
1:00:00 AM,20,Friday,11,2,0,34,47,normal
1:15:00 AM,20,Friday,8,2,0,39,49,normal
1:30:00 AM,20,Friday,8,2,1,40,51,normal
1:45:00 AM,20,Friday,10,1,2,33,46,normal
2:00:00 AM,20,Friday,13,1,2,37,53,normal
2:15:00 AM,20,Friday,5,1,0,38,44,normal
2:30:00 AM,20,Friday,10,1,1,30,42,normal
2:45:00 AM,20,Friday,6,1,2,23,32,normal
3:00:00 AM,20,Friday,6,2,2,22,32,normal
3:15:00 AM,20,Friday,6,2,0,30,38,normal
3:30:00 AM,20,Friday,9,2,0,37,48,normal
3:45:00 AM,20,Friday,11,2,2,34,49,normal
4:00:00 AM,20,Friday,31,0,4,57,92,normal
4:15:00 AM,20,Friday,29,2,4,37,72,normal
4:30:00 AM,20,Friday,76,0,5,40,121,high
4:45:00 AM,20,Friday,51,6,5,57,119,high
5:00:00 AM,20,Friday,69,1,0,51,121,high
5:15:00 AM,20,Friday,42,7,2,47,98,normal
5:30:00 AM,20,Friday,42,10,1,47,100,normal
5:45:00 AM,20,Friday,38,8,2,57,105,normal
6:00:00 AM,20,Friday,25,9,3,39,76,normal
6:15:00 AM,20,Friday,72,0,4,36,112,high
6:30:00 AM,20,Friday,78,8,5,37,128,high
6:45:00 AM,20,Friday,45,7,0,35,87,normal
7:00:00 AM,20,Friday,75,6,2,42,125,high
7:15:00 AM,20,Friday,77,7,1,57,142,high
7:30:00 AM,20,Friday,34,3,2,47,86,normal
7:45:00 AM,20,Friday,49,4,2,58,113,high
8:00:00 AM,20,Friday,40,4,2,57,103,normal
8:15:00 AM,20,Friday,44,9,5,56,114,high
8:30:00 AM,20,Friday,70,0,2,26,98,normal
8:45:00 AM,20,Friday,63,7,0,52,122,high
9:00:00 AM,20,Friday,126,21,7,6,160,normal
9:15:00 AM,20,Friday,117,38,11,9,175,heavy
9:30:00 AM,20,Friday,101,41,17,9,168,heavy
9:45:00 AM,20,Friday,125,35,19,7,186,heavy
10:00:00 AM,20,Friday,147,43,10,7,207,heavy
10:15:00 AM,20,Friday,140,22,18,5,185,heavy
10:30:00 AM,20,Friday,142,44,6,6,198,heavy
10:45:00 AM,20,Friday,147,45,8,10,210,heavy
11:00:00 AM,20,Friday,137,26,14,8,185,heavy
11:15:00 AM,20,Friday,129,40,13,5,187,heavy
11:30:00 AM,20,Friday,131,30,9,8,178,heavy
11:45:00 AM,20,Friday,107,40,6,6,159,normal
12:00:00 PM,20,Friday,102,37,16,7,162,normal
12:15:00 PM,20,Friday,122,46,15,8,191,heavy
12:30:00 PM,20,Friday,116,30,15,7,168,heavy
12:45:00 PM,20,Friday,136,28,20,9,193,heavy
1:00:00 PM,20,Friday,138,34,15,10,197,heavy
1:15:00 PM,20,Friday,131,21,9,9,170,heavy
1:30:00 PM,20,Friday,129,39,16,5,189,heavy
1:45:00 PM,20,Friday,118,50,18,5,191,heavy
2:00:00 PM,20,Friday,140,40,8,6,194,heavy
2:15:00 PM,20,Friday,137,29,10,9,185,heavy
2:30:00 PM,20,Friday,121,46,5,6,178,heavy
2:45:00 PM,20,Friday,120,25,10,6,161,normal
3:00:00 PM,20,Friday,72,10,13,17,112,normal
3:15:00 PM,20,Friday,83,11,9,16,119,normal
3:30:00 PM,20,Friday,67,6,12,19,104,normal
3:45:00 PM,20,Friday,75,8,7,8,98,low
4:00:00 PM,20,Friday,60,10,6,5,81,low
4:15:00 PM,20,Friday,57,13,2,12,84,low
4:30:00 PM,20,Friday,77,13,7,12,109,low
4:45:00 PM,20,Friday,64,11,0,9,84,low
5:00:00 PM,20,Friday,85,12,12,19,128,normal
5:15:00 PM,20,Friday,88,5,2,5,100,low
5:30:00 PM,20,Friday,83,14,4,18,119,normal
5:45:00 PM,20,Friday,64,6,1,13,84,low
6:00:00 PM,20,Friday,62,9,0,18,89,low
6:15:00 PM,20,Friday,69,8,0,15,92,low
6:30:00 PM,20,Friday,84,15,5,18,122,normal
6:45:00 PM,20,Friday,70,6,9,8,93,low
7:00:00 PM,20,Friday,30,0,1,30,61,normal
7:15:00 PM,20,Friday,29,3,3,30,65,normal
7:30:00 PM,20,Friday,27,0,1,33,61,normal
7:45:00 PM,20,Friday,41,3,3,40,87,normal
8:00:00 PM,20,Friday,29,3,1,35,68,normal
8:15:00 PM,20,Friday,38,0,1,28,67,normal
8:30:00 PM,20,Friday,29,2,1,27,59,normal
8:45:00 PM,20,Friday,39,4,0,36,79,normal
9:00:00 PM,20,Friday,27,1,5,31,64,normal
9:15:00 PM,20,Friday,42,5,5,26,78,normal
9:30:00 PM,20,Friday,31,1,3,38,73,normal
9:45:00 PM,20,Friday,7,0,0,35,42,normal
10:00:00 PM,20,Friday,13,0,1,40,54,normal
10:15:00 PM,20,Friday,11,2,2,25,40,normal
10:30:00 PM,20,Friday,11,0,0,31,42,normal
10:45:00 PM,20,Friday,6,2,2,23,33,normal
11:00:00 PM,20,Friday,5,2,2,26,35,normal
11:15:00 PM,20,Friday,13,1,2,26,42,normal
11:30:00 PM,20,Friday,13,1,2,39,55,normal
