Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
6:45:00 PM,10,Tuesday,50,22,24,7,103,normal
7:00:00 PM,10,Tuesday,50,8,5,24,87,normal
7:15:00 PM,10,Tuesday,55,5,5,21,86,normal
7:30:00 PM,10,Tuesday,51,10,14,24,99,normal
7:45:00 PM,10,Tuesday,34,8,14,21,77,normal
8:00:00 PM,10,Tuesday,25,7,5,20,57,normal
8:15:00 PM,10,Tuesday,59,7,9,21,96,normal
8:30:00 PM,10,Tuesday,38,10,9,24,81,normal
8:45:00 PM,10,Tuesday,70,10,9,23,112,high
9:00:00 PM,10,Tuesday,63,8,13,22,106,normal
9:15:00 PM,10,Tuesday,6,24,12,13,55,normal
9:30:00 PM,10,Tuesday,108,17,16,16,157,normal
9:45:00 PM,10,Tuesday,41,20,32,12,105,normal
10:00:00 PM,10,Tuesday,54,10,20,9,93,normal
10:15:00 PM,10,Tuesday,60,19,14,7,100,low
10:30:00 PM,10,Tuesday,102,11,9,11,133,normal
10:45:00 PM,10,Tuesday,50,24,30,5,109,normal
11:00:00 PM,10,Tuesday,25,24,19,10,78,normal
11:15:00 PM,10,Tuesday,90,25,18,20,153,normal
11:30:00 PM,10,Tuesday,86,13,27,11,137,high
11:45:00 PM,10,Tuesday,44,19,17,9,89,normal
12:00:00 AM,11,Wednesday,126,24,35,8,193,heavy
12:15:00 AM,11,Wednesday,146,26,42,9,223,normal
12:30:00 AM,11,Wednesday,117,28,33,10,188,heavy
12:45:00 AM,11,Wednesday,144,36,49,10,239,heavy
1:00:00 AM,11,Wednesday,137,19,23,9,188,heavy
1:15:00 AM,11,Wednesday,118,19,48,5,190,heavy
1:30:00 AM,11,Wednesday,119,27,28,8,182,heavy
1:45:00 AM,11,Wednesday,149,26,43,5,223,normal
2:00:00 AM,11,Wednesday,117,34,36,10,197,heavy
2:15:00 AM,11,Wednesday,124,30,44,10,208,heavy
2:30:00 AM,11,Wednesday,141,36,48,5,230,heavy
2:45:00 AM,11,Wednesday,78,6,11,28,123,high
3:00:00 AM,11,Wednesday,102,23,16,24,165,high
3:15:00 AM,11,Wednesday,104,18,18,23,163,high
3:30:00 AM,11,Wednesday,95,9,19,7,130,normal
3:45:00 AM,11,Wednesday,105,13,12,20,150,normal
4:00:00 AM,11,Wednesday,100,18,16,34,168,heavy
4:15:00 AM,11,Wednesday,80,14,20,15,129,normal
4:30:00 AM,11,Wednesday,86,8,19,7,120,normal
4:45:00 AM,11,Wednesday,108,20,14,15,157,normal
5:00:00 AM,11,Wednesday,69,13,13,8,103,low
5:15:00 AM,11,Wednesday,64,14,10,6,94,low
5:30:00 AM,11,Wednesday,71,14,17,10,112,normal
5:45:00 AM,11,Wednesday,61,9,18,24,112,high
6:00:00 AM,11,Wednesday,11,4,0,31,46,normal
6:15:00 AM,11,Wednesday,17,5,0,14,36,normal
6:30:00 AM,11,Wednesday,15,5,0,18,38,normal
6:45:00 AM,11,Wednesday,14,2,0,40,56,normal
7:00:00 AM,11,Wednesday,12,2,1,28,43,normal
7:15:00 AM,11,Wednesday,18,0,1,40,59,normal
7:30:00 AM,11,Wednesday,14,5,0,13,32,normal
7:45:00 AM,11,Wednesday,18,1,0,26,45,normal
8:00:00 AM,11,Wednesday,14,0,0,34,48,normal
8:15:00 AM,11,Wednesday,17,5,0,23,45,normal
8:30:00 AM,11,Wednesday,19,1,1,18,39,normal
8:45:00 AM,11,Wednesday,15,5,1,12,33,low
9:00:00 AM,11,Wednesday,13,2,1,26,42,normal
9:15:00 AM,11,Wednesday,15,3,0,32,50,normal
9:30:00 AM,11,Wednesday,15,0,1,13,29,normal
9:45:00 AM,11,Wednesday,18,5,1,12,36,low
10:00:00 AM,11,Wednesday,17,1,0,29,47,normal
10:15:00 AM,11,Wednesday,10,4,0,19,33,normal
10:30:00 AM,11,Wednesday,15,0,0,18,33,normal
10:45:00 AM,11,Wednesday,11,0,0,35,46,normal
11:00:00 AM,11,Wednesday,20,5,1,34,60,normal
11:15:00 AM,11,Wednesday,15,5,1,32,53,normal
11:30:00 AM,11,Wednesday,16,4,1,37,58,normal
11:45:00 AM,11,Wednesday,14,1,0,12,27,low
12:00:00 PM,11,Wednesday,16,4,0,18,38,normal
12:15:00 PM,11,Wednesday,56,21,3,0,80,low
12:30:00 PM,11,Wednesday,78,11,10,18,117,normal
12:45:00 PM,11,Wednesday,82,29,0,20,131,normal
1:00:00 PM,11,Wednesday,102,15,2,7,126,normal
1:15:00 PM,11,Wednesday,69,14,6,18,107,normal
1:30:00 PM,11,Wednesday,87,24,6,19,136,normal
1:45:00 PM,11,Wednesday,84,16,10,5,115,normal
2:00:00 PM,11,Wednesday,109,38,34,5,186,heavy
2:15:00 PM,11,Wednesday,147,38,23,3,211,heavy
2:30:00 PM,11,Wednesday,135,19,48,5,207,heavy
2:45:00 PM,11,Wednesday,101,23,41,5,170,heavy
3:00:00 PM,11,Wednesday,138,21,28,1,188,heavy
3:15:00 PM,11,Wednesday,136,20,32,1,189,heavy
3:30:00 PM,11,Wednesday,123,19,25,5,172,heavy
3:45:00 PM,11,Wednesday,108,30,46,5,189,heavy
4:00:00 PM,11,Wednesday,128,15,43,5,191,heavy
4:15:00 PM,11,Wednesday,129,37,41,1,208,heavy
4:30:00 PM,11,Wednesday,127,18,28,3,176,heavy
4:45:00 PM,11,Wednesday,142,37,46,3,228,heavy
5:00:00 PM,11,Wednesday,149,26,46,1,222,heavy
5:15:00 PM,11,Wednesday,77,13,7,23,120,high
5:30:00 PM,11,Wednesday,37,16,13,29,95,normal
5:45:00 PM,11,Wednesday,79,8,16,12,115,normal
6:00:00 PM,11,Wednesday,97,2,16,7,122,normal
6:15:00 PM,11,Wednesday,22,8,31,8,69,normal
6:30:00 PM,11,Wednesday,31,23,19,12,85,normal
6:45:00 PM,11,Wednesday,49,22,16,5,92,normal
7:00:00 PM,11,Wednesday,32,5,3,21,61,normal
7:15:00 PM,11,Wednesday,40,6,11,28,85,normal
7:30:00 PM,11,Wednesday,42,6,10,21,79,normal
7:45:00 PM,11,Wednesday,37,9,7,25,78,normal
8:00:00 PM,11,Wednesday,45,5,5,24,79,normal
8:15:00 PM,11,Wednesday,64,10,4,28,106,normal
8:30:00 PM,11,Wednesday,33,8,6,23,70,normal
8:45:00 PM,11,Wednesday,34,6,12,27,79,normal
9:00:00 PM,11,Wednesday,40,9,5,20,74,normal
9:15:00 PM,11,Wednesday,64,19,22,12,117,normal
9:30:00 PM,11,Wednesday,108,24,34,7,173,heavy
9:45:00 PM,11,Wednesday,108,17,33,7,165,high
10:00:00 PM,11,Wednesday,50,23,21,11,105,normal
10:15:00 PM,11,Wednesday,16,21,10,16,63,normal
10:30:00 PM,11,Wednesday,91,22,34,8,155,high
10:45:00 PM,11,Wednesday,89,19,37,18,163,high
11:00:00 PM,11,Wednesday,108,12,23,8,151,normal
11:15:00 PM,11,Wednesday,73,29,23,7,132,normal
11:30:00 PM,11,Wednesday,76,28,39,14,157,high
11:45:00 PM,11,Wednesday,19,15,20,17,71,normal
12:00:00 AM,12,Thursday,102,37,48,9,196,heavy
12:15:00 AM,12,Thursday,115,36,41,8,200,heavy
12:30:00 AM,12,Thursday,142,23,23,6,194,heavy
12:45:00 AM,12,Thursday,134,15,29,8,186,heavy
1:00:00 AM,12,Thursday,146,18,49,9,222,heavy
1:15:00 AM,12,Thursday,126,24,48,9,207,heavy
1:30:00 AM,12,Thursday,138,18,27,6,189,heavy
1:45:00 AM,12,Thursday,129,13,43,6,191,heavy
2:00:00 AM,12,Thursday,127,35,23,10,195,heavy
2:15:00 AM,12,Thursday,144,20,22,7,193,heavy
2:30:00 AM,12,Thursday,117,19,31,7,174,heavy
2:45:00 AM,12,Thursday,87,10,13,16,126,normal
3:00:00 AM,12,Thursday,87,6,18,30,141,high
3:15:00 AM,12,Thursday,97,18,10,24,149,high
3:30:00 AM,12,Thursday,71,21,14,12,118,normal
3:45:00 AM,12,Thursday,96,24,18,10,148,normal
4:00:00 AM,12,Thursday,90,7,17,31,145,high
4:15:00 AM,12,Thursday,74,6,12,34,126,high
4:30:00 AM,12,Thursday,59,7,15,20,101,normal
4:45:00 AM,12,Thursday,87,11,16,28,142,high
5:00:00 AM,12,Thursday,62,22,20,20,124,normal
5:15:00 AM,12,Thursday,71,16,14,9,110,low
5:30:00 AM,12,Thursday,98,9,15,18,140,normal
5:45:00 AM,12,Thursday,93,8,10,16,127,normal
6:00:00 AM,12,Thursday,17,4,0,36,57,normal
6:15:00 AM,12,Thursday,16,1,1,29,47,normal
6:30:00 AM,12,Thursday,15,2,0,10,27,low
6:45:00 AM,12,Thursday,10,3,1,23,37,normal
7:00:00 AM,12,Thursday,12,4,0,31,47,normal
7:15:00 AM,12,Thursday,20,1,1,24,46,normal
7:30:00 AM,12,Thursday,11,0,1,23,35,normal
7:45:00 AM,12,Thursday,14,1,1,17,33,normal
8:00:00 AM,12,Thursday,12,5,1,38,56,normal
8:15:00 AM,12,Thursday,15,4,1,29,49,normal
8:30:00 AM,12,Thursday,12,4,0,40,56,normal
8:45:00 AM,12,Thursday,11,5,0,22,38,normal
9:00:00 AM,12,Thursday,14,5,1,21,41,normal
9:15:00 AM,12,Thursday,14,3,0,39,56,normal
9:30:00 AM,12,Thursday,10,4,1,11,26,low
9:45:00 AM,12,Thursday,11,0,0,16,27,normal
10:00:00 AM,12,Thursday,12,3,0,39,54,normal
10:15:00 AM,12,Thursday,11,0,1,36,48,normal
10:30:00 AM,12,Thursday,16,2,0,35,53,normal
10:45:00 AM,12,Thursday,17,3,1,36,57,normal
11:00:00 AM,12,Thursday,13,1,1,13,28,normal
11:15:00 AM,12,Thursday,14,5,0,19,38,normal
11:30:00 AM,12,Thursday,17,5,1,15,38,normal
11:45:00 AM,12,Thursday,19,3,0,13,35,normal
12:00:00 PM,12,Thursday,19,3,1,12,35,low
12:15:00 PM,12,Thursday,54,15,10,8,87,low
12:30:00 PM,12,Thursday,107,0,1,2,110,low
12:45:00 PM,12,Thursday,116,20,5,14,155,normal
1:00:00 PM,12,Thursday,78,2,4,9,93,low
1:15:00 PM,12,Thursday,111,22,0,12,145,normal
1:30:00 PM,12,Thursday,85,27,7,17,136,normal
1:45:00 PM,12,Thursday,95,5,9,20,129,normal
2:00:00 PM,12,Thursday,143,33,27,1,204,heavy
2:15:00 PM,12,Thursday,133,40,37,0,210,heavy
2:30:00 PM,12,Thursday,123,37,34,4,198,heavy
2:45:00 PM,12,Thursday,133,34,36,1,204,heavy
3:00:00 PM,12,Thursday,101,20,42,4,167,normal
3:15:00 PM,12,Thursday,145,10,37,0,192,heavy
3:30:00 PM,12,Thursday,141,39,40,5,225,heavy
3:45:00 PM,12,Thursday,134,12,22,2,170,heavy
4:00:00 PM,12,Thursday,126,10,26,4,166,high
4:15:00 PM,12,Thursday,136,22,31,0,189,heavy
4:30:00 PM,12,Thursday,128,26,42,4,200,heavy
4:45:00 PM,12,Thursday,106,12,28,4,150,high
5:00:00 PM,12,Thursday,140,27,36,2,205,heavy
5:15:00 PM,12,Thursday,40,20,37,28,125,high
5:30:00 PM,12,Thursday,13,25,33,12,83,normal
5:45:00 PM,12,Thursday,18,22,26,10,76,normal
6:00:00 PM,12,Thursday,59,5,36,12,112,high
6:15:00 PM,12,Thursday,48,9,30,14,101,normal
6:30:00 PM,12,Thursday,77,23,14,20,134,normal
6:45:00 PM,12,Thursday,17,13,13,27,70,normal
7:00:00 PM,12,Thursday,36,5,14,25,80,normal
7:15:00 PM,12,Thursday,60,10,3,28,101,normal
7:30:00 PM,12,Thursday,34,5,4,29,72,normal
7:45:00 PM,12,Thursday,63,5,6,20,94,normal
8:00:00 PM,12,Thursday,48,10,13,23,94,normal
8:15:00 PM,12,Thursday,44,5,5,21,75,normal
8:30:00 PM,12,Thursday,62,5,14,23,104,normal
8:45:00 PM,12,Thursday,38,8,15,27,88,normal
9:00:00 PM,12,Thursday,26,6,9,29,70,normal
9:15:00 PM,12,Thursday,78,23,16,13,130,normal
9:30:00 PM,12,Thursday,116,21,22,17,176,heavy
9:45:00 PM,12,Thursday,94,13,11,16,134,normal
10:00:00 PM,12,Thursday,52,19,26,10,107,normal
10:15:00 PM,12,Thursday,70,13,12,10,105,low
10:30:00 PM,12,Thursday,34,17,21,14,86,normal
10:45:00 PM,12,Thursday,16,18,40,6,80,normal
11:00:00 PM,12,Thursday,24,20,15,17,76,normal
11:15:00 PM,12,Thursday,21,15,33,12,81,normal
11:30:00 PM,12,Thursday,100,10,18,7,135,normal
11:45:00 PM,12,Thursday,117,22,11,5,155,normal
12:00:00 AM,13,Friday,145,30,40,8,223,normal
12:15:00 AM,13,Friday,113,38,45,7,203,heavy
12:30:00 AM,13,Friday,110,31,37,7,185,heavy
12:45:00 AM,13,Friday,126,15,26,6,173,heavy
1:00:00 AM,13,Friday,100,15,29,7,151,high
1:15:00 AM,13,Friday,147,28,29,10,214,heavy
1:30:00 AM,13,Friday,146,22,50,10,228,heavy
1:45:00 AM,13,Friday,148,23,27,5,203,heavy
2:00:00 AM,13,Friday,149,17,41,9,216,heavy
2:15:00 AM,13,Friday,136,32,41,7,216,heavy
2:30:00 AM,13,Friday,101,22,33,9,165,high
2:45:00 AM,13,Friday,87,18,13,34,152,high
3:00:00 AM,13,Friday,50,21,14,9,94,low
3:15:00 AM,13,Friday,63,23,19,34,139,high
3:30:00 AM,13,Friday,73,9,11,5,98,low
3:45:00 AM,13,Friday,78,13,20,25,136,high
4:00:00 AM,13,Friday,71,22,12,14,119,normal
4:15:00 AM,13,Friday,80,17,11,15,123,normal
4:30:00 AM,13,Friday,62,21,10,35,128,high
4:45:00 AM,13,Friday,100,17,16,33,166,high
5:00:00 AM,13,Friday,95,15,18,9,137,normal
5:15:00 AM,13,Friday,102,14,15,34,165,high
5:30:00 AM,13,Friday,68,12,15,32,127,high
5:45:00 AM,13,Friday,74,5,19,5,103,normal
6:00:00 AM,13,Friday,15,4,1,21,41,normal
6:15:00 AM,13,Friday,16,0,1,24,41,normal
6:30:00 AM,13,Friday,12,0,0,12,24,low
6:45:00 AM,13,Friday,12,5,0,23,40,normal
7:00:00 AM,13,Friday,15,2,1,14,32,normal
7:15:00 AM,13,Friday,10,3,0,23,36,normal
7:30:00 AM,13,Friday,16,2,0,35,53,normal
7:45:00 AM,13,Friday,13,3,0,22,38,normal
8:00:00 AM,13,Friday,13,0,0,32,45,normal
8:15:00 AM,13,Friday,11,1,0,27,39,normal
8:30:00 AM,13,Friday,17,1,0,32,50,normal
8:45:00 AM,13,Friday,11,2,0,17,30,normal
9:00:00 AM,13,Friday,14,1,1,11,27,low
9:15:00 AM,13,Friday,17,2,0,33,52,normal
9:30:00 AM,13,Friday,15,2,1,38,56,normal
9:45:00 AM,13,Friday,13,4,1,24,42,normal
10:00:00 AM,13,Friday,11,5,1,11,28,low
10:15:00 AM,13,Friday,12,3,0,22,37,normal
10:30:00 AM,13,Friday,15,1,0,26,42,normal
10:45:00 AM,13,Friday,13,0,1,34,48,normal
11:00:00 AM,13,Friday,17,5,0,15,37,normal
11:15:00 AM,13,Friday,20,3,1,26,50,normal
11:30:00 AM,13,Friday,18,4,0,30,52,normal
11:45:00 AM,13,Friday,12,1,1,19,33,normal
12:00:00 PM,13,Friday,20,0,0,12,32,low
12:15:00 PM,13,Friday,29,10,0,12,51,low
12:30:00 PM,13,Friday,39,20,1,10,70,low
12:45:00 PM,13,Friday,76,9,7,13,105,normal
1:00:00 PM,13,Friday,33,17,0,13,63,normal
1:15:00 PM,13,Friday,64,14,1,12,91,low
1:30:00 PM,13,Friday,44,7,1,11,63,low
1:45:00 PM,13,Friday,53,8,4,15,80,normal
2:00:00 PM,13,Friday,75,6,7,13,101,normal
2:15:00 PM,13,Friday,60,11,4,10,85,low
2:30:00 PM,13,Friday,35,14,2,14,65,normal
2:45:00 PM,13,Friday,75,20,6,15,116,normal
3:00:00 PM,13,Friday,27,10,2,12,51,low
3:15:00 PM,13,Friday,61,20,7,14,102,normal
3:30:00 PM,13,Friday,72,20,5,15,112,normal
3:45:00 PM,13,Friday,43,18,6,14,81,normal
4:00:00 PM,13,Friday,54,10,4,14,82,normal
4:15:00 PM,13,Friday,30,12,1,14,57,normal
4:30:00 PM,13,Friday,72,8,6,12,98,low
4:45:00 PM,13,Friday,55,17,7,15,94,normal
5:00:00 PM,13,Friday,36,20,0,13,69,normal
5:15:00 PM,13,Friday,168,55,10,0,233,heavy
5:30:00 PM,13,Friday,135,61,28,2,226,heavy
5:45:00 PM,13,Friday,168,68,27,2,265,heavy
6:00:00 PM,13,Friday,139,44,16,1,200,heavy
6:15:00 PM,13,Friday,156,63,12,3,234,heavy
6:30:00 PM,13,Friday,141,51,27,3,222,heavy
6:45:00 PM,13,Friday,144,44,16,3,207,heavy
7:00:00 PM,13,Friday,132,65,23,0,220,heavy
7:15:00 PM,13,Friday,180,48,17,2,247,heavy
7:30:00 PM,13,Friday,140,67,20,4,231,heavy
7:45:00 PM,13,Friday,163,62,12,0,237,heavy
8:00:00 PM,13,Friday,148,70,15,0,233,heavy
8:15:00 PM,13,Friday,134,47,22,3,206,heavy
8:30:00 PM,13,Friday,162,51,13,0,226,heavy
8:45:00 PM,13,Friday,136,49,15,1,201,heavy
9:00:00 PM,13,Friday,147,52,26,0,225,heavy
9:15:00 PM,13,Friday,174,54,25,1,254,heavy
9:30:00 PM,13,Friday,135,69,20,1,225,heavy
9:45:00 PM,13,Friday,142,55,21,1,219,heavy
10:00:00 PM,13,Friday,144,59,14,2,219,heavy
10:15:00 PM,13,Friday,180,49,17,0,246,heavy
10:30:00 PM,13,Friday,153,59,20,4,236,heavy
10:45:00 PM,13,Friday,139,43,27,3,212,heavy
11:00:00 PM,13,Friday,179,60,12,0,251,heavy
11:15:00 PM,13,Friday,76,21,6,1,104,low
11:30:00 PM,13,Friday,59,25,19,1,104,normal
11:45:00 PM,13,Friday,51,20,12,1,84,low
12:00:00 AM,14,Saturday,78,24,19,2,123,normal
12:15:00 AM,14,Saturday,50,24,11,0,85,low
12:30:00 AM,14,Saturday,59,25,8,0,92,low
12:45:00 AM,14,Saturday,90,21,0,0,111,low
1:00:00 AM,14,Saturday,79,26,21,2,128,normal
1:15:00 AM,14,Saturday,56,21,4,1,82,low
1:30:00 AM,14,Saturday,70,25,11,2,108,low
1:45:00 AM,14,Saturday,54,27,21,2,104,normal
2:00:00 AM,14,Saturday,53,22,13,2,90,low
2:15:00 AM,14,Saturday,59,27,5,2,93,low
2:30:00 AM,14,Saturday,63,30,21,0,114,normal
2:45:00 AM,14,Saturday,87,21,16,0,124,normal
3:00:00 AM,14,Saturday,71,26,19,1,117,normal
3:15:00 AM,14,Saturday,32,5,5,13,55,normal
3:30:00 AM,14,Saturday,36,6,7,2,51,low
3:45:00 AM,14,Saturday,35,10,0,2,47,low
4:00:00 AM,14,Saturday,40,10,5,10,65,low
4:15:00 AM,14,Saturday,44,6,1,3,54,low
4:30:00 AM,14,Saturday,40,6,1,3,50,low
4:45:00 AM,14,Saturday,45,2,7,7,61,low
5:00:00 AM,14,Saturday,44,2,6,5,57,low
5:15:00 AM,14,Saturday,33,4,4,5,46,low
5:30:00 AM,14,Saturday,22,5,3,13,43,normal
5:45:00 AM,14,Saturday,33,5,5,1,44,low
6:00:00 AM,14,Saturday,10,0,0,29,39,normal
6:15:00 AM,14,Saturday,19,3,1,35,58,normal
6:30:00 AM,14,Saturday,10,4,0,30,44,normal
6:45:00 AM,14,Saturday,12,3,1,25,41,normal
7:00:00 AM,14,Saturday,12,1,0,40,53,normal
7:15:00 AM,14,Saturday,20,2,0,19,41,normal
7:30:00 AM,14,Saturday,18,4,1,11,34,low
7:45:00 AM,14,Saturday,19,1,1,37,58,normal
8:00:00 AM,14,Saturday,13,2,0,25,40,normal
8:15:00 AM,14,Saturday,16,4,1,15,36,normal
8:30:00 AM,14,Saturday,10,4,1,16,31,normal
8:45:00 AM,14,Saturday,18,3,0,19,40,normal
9:00:00 AM,14,Saturday,15,5,0,10,30,low
9:15:00 AM,14,Saturday,14,2,1,22,39,normal
9:30:00 AM,14,Saturday,15,0,0,15,30,normal
9:45:00 AM,14,Saturday,17,5,0,21,43,normal
10:00:00 AM,14,Saturday,14,0,1,12,27,low
10:15:00 AM,14,Saturday,10,1,0,11,22,low
10:30:00 AM,14,Saturday,18,5,0,18,41,normal
10:45:00 AM,14,Saturday,12,4,0,11,27,low
11:00:00 AM,14,Saturday,17,0,1,30,48,normal
11:15:00 AM,14,Saturday,20,1,0,28,49,normal
11:30:00 AM,14,Saturday,19,5,1,38,63,normal
11:45:00 AM,14,Saturday,15,0,0,36,51,normal
12:00:00 PM,14,Saturday,10,2,0,30,42,normal
12:15:00 PM,14,Saturday,74,4,4,13,95,normal
12:30:00 PM,14,Saturday,96,29,6,17,148,normal
12:45:00 PM,14,Saturday,109,16,6,12,143,normal
1:00:00 PM,14,Saturday,113,6,9,10,138,normal
1:15:00 PM,14,Saturday,90,24,8,20,142,normal
1:30:00 PM,14,Saturday,106,19,10,17,152,normal
1:45:00 PM,14,Saturday,96,7,6,4,113,normal
2:00:00 PM,14,Saturday,102,21,42,3,168,heavy
2:15:00 PM,14,Saturday,140,35,50,0,225,heavy
2:30:00 PM,14,Saturday,105,33,29,4,171,heavy
2:45:00 PM,14,Saturday,134,26,27,1,188,heavy
3:00:00 PM,14,Saturday,123,35,45,1,204,heavy
3:15:00 PM,14,Saturday,128,31,26,0,185,heavy
3:30:00 PM,14,Saturday,105,32,43,0,180,heavy
3:45:00 PM,14,Saturday,137,13,31,5,186,heavy
4:00:00 PM,14,Saturday,148,37,46,2,233,heavy
4:15:00 PM,14,Saturday,105,14,35,2,156,high
4:30:00 PM,14,Saturday,148,17,42,5,212,heavy
4:45:00 PM,14,Saturday,116,22,30,3,171,heavy
5:00:00 PM,14,Saturday,143,28,46,1,218,heavy
5:15:00 PM,14,Saturday,30,24,13,13,80,normal
5:30:00 PM,14,Saturday,74,23,35,10,142,high
5:45:00 PM,14,Saturday,67,5,36,17,125,high
6:00:00 PM,14,Saturday,59,11,33,25,128,high
6:15:00 PM,14,Saturday,34,21,39,16,110,normal
6:30:00 PM,14,Saturday,72,24,10,9,115,normal
6:45:00 PM,14,Saturday,73,12,32,5,122,high
7:00:00 PM,14,Saturday,26,8,8,24,66,normal
7:15:00 PM,14,Saturday,47,5,7,28,87,normal
7:30:00 PM,14,Saturday,33,10,6,29,78,normal
7:45:00 PM,14,Saturday,39,8,13,20,80,normal
8:00:00 PM,14,Saturday,36,5,14,22,77,normal
8:15:00 PM,14,Saturday,53,9,15,25,102,normal
8:30:00 PM,14,Saturday,37,9,10,30,86,normal
8:45:00 PM,14,Saturday,54,8,4,27,93,normal
9:00:00 PM,14,Saturday,20,8,15,26,69,normal
9:15:00 PM,14,Saturday,47,29,28,9,113,high
9:30:00 PM,14,Saturday,51,27,10,20,108,normal
9:45:00 PM,14,Saturday,114,11,40,20,185,heavy
10:00:00 PM,14,Saturday,73,13,19,9,114,normal
10:15:00 PM,14,Saturday,28,19,27,5,79,normal
10:30:00 PM,14,Saturday,105,20,20,11,156,normal
