Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
10:15:00 PM,27,Friday,20,1,1,27,49,normal
10:30:00 PM,27,Friday,19,0,1,17,37,normal
10:45:00 PM,27,Friday,11,3,1,19,34,normal
11:00:00 PM,27,Friday,17,5,1,31,54,normal
11:15:00 PM,27,Friday,19,4,0,12,35,low
11:30:00 PM,27,Friday,11,1,0,38,50,normal
11:45:00 PM,27,Friday,12,0,0,17,29,normal
12:00:00 AM,28,Saturday,18,0,0,27,45,normal
12:15:00 AM,28,Saturday,19,4,0,14,37,normal
12:30:00 AM,28,Saturday,13,2,0,28,43,normal
12:45:00 AM,28,Saturday,18,4,1,23,46,normal
1:00:00 AM,28,Saturday,20,0,0,11,31,low
1:15:00 AM,28,Saturday,11,4,1,22,38,normal
1:30:00 AM,28,Saturday,15,2,0,18,35,normal
1:45:00 AM,28,Saturday,16,3,0,34,53,normal
2:00:00 AM,28,Saturday,11,2,0,18,31,normal
2:15:00 AM,28,Saturday,17,4,1,38,60,normal
2:30:00 AM,28,Saturday,20,4,1,28,53,normal
2:45:00 AM,28,Saturday,19,0,1,37,57,normal
3:00:00 AM,28,Saturday,10,2,1,34,47,normal
3:15:00 AM,28,Saturday,19,0,0,17,36,normal
3:30:00 AM,28,Saturday,15,0,0,30,45,normal
3:45:00 AM,28,Saturday,10,2,0,31,43,normal
4:00:00 AM,28,Saturday,18,3,0,17,38,normal
4:15:00 AM,28,Saturday,97,22,4,18,141,normal
4:30:00 AM,28,Saturday,111,12,9,17,149,normal
4:45:00 AM,28,Saturday,108,10,5,17,140,normal
5:00:00 AM,28,Saturday,74,24,10,20,128,normal
5:15:00 AM,28,Saturday,114,4,8,20,146,normal
5:30:00 AM,28,Saturday,91,16,5,11,123,normal
5:45:00 AM,28,Saturday,66,3,9,19,97,normal
6:00:00 AM,28,Saturday,104,32,23,5,164,normal
6:15:00 AM,28,Saturday,128,18,31,3,180,heavy
6:30:00 AM,28,Saturday,127,24,27,0,178,heavy
6:45:00 AM,28,Saturday,130,31,22,0,183,heavy
7:00:00 AM,28,Saturday,108,13,38,1,160,high
7:15:00 AM,28,Saturday,116,22,37,2,177,heavy
7:30:00 AM,28,Saturday,143,28,27,4,202,heavy
7:45:00 AM,28,Saturday,118,32,21,5,176,heavy
8:00:00 AM,28,Saturday,121,35,32,0,188,heavy
8:15:00 AM,28,Saturday,109,28,39,2,178,heavy
8:30:00 AM,28,Saturday,135,11,23,5,174,heavy
8:45:00 AM,28,Saturday,100,30,29,2,161,high
9:00:00 AM,28,Saturday,138,32,26,4,200,heavy
9:15:00 AM,28,Saturday,29,9,21,23,82,normal
9:30:00 AM,28,Saturday,36,17,7,30,90,normal
9:45:00 AM,28,Saturday,42,9,37,28,116,high
10:00:00 AM,28,Saturday,80,6,12,6,104,low
10:15:00 AM,28,Saturday,37,21,28,6,92,normal
10:30:00 AM,28,Saturday,44,17,27,30,118,high
10:45:00 AM,28,Saturday,25,12,13,5,55,low
11:00:00 AM,28,Saturday,36,9,9,30,84,normal
11:15:00 AM,28,Saturday,63,7,10,29,109,normal
11:30:00 AM,28,Saturday,20,5,13,22,60,normal
11:45:00 AM,28,Saturday,53,8,6,23,90,normal
12:00:00 PM,28,Saturday,41,7,5,26,79,normal
12:15:00 PM,28,Saturday,36,9,13,29,87,normal
12:30:00 PM,28,Saturday,65,10,8,22,105,normal
12:45:00 PM,28,Saturday,55,6,5,27,93,normal
1:00:00 PM,28,Saturday,63,8,15,30,116,high
1:15:00 PM,28,Saturday,19,26,32,18,95,normal
1:30:00 PM,28,Saturday,84,11,11,9,115,normal
1:45:00 PM,28,Saturday,110,23,34,9,176,heavy
2:00:00 PM,28,Saturday,46,20,18,5,89,normal
2:15:00 PM,28,Saturday,67,12,10,20,109,normal
2:30:00 PM,28,Saturday,42,25,20,19,106,normal
2:45:00 PM,28,Saturday,87,17,18,6,128,normal
3:00:00 PM,28,Saturday,45,24,31,11,111,normal
3:15:00 PM,28,Saturday,80,26,35,6,147,high
3:30:00 PM,28,Saturday,83,18,6,15,122,normal
3:45:00 PM,28,Saturday,68,19,15,11,113,normal
4:00:00 PM,28,Saturday,101,37,48,9,195,heavy
4:15:00 PM,28,Saturday,149,32,29,10,220,heavy
4:30:00 PM,28,Saturday,136,21,33,9,199,heavy
4:45:00 PM,28,Saturday,105,20,23,7,155,normal
5:00:00 PM,28,Saturday,125,12,20,8,165,normal
5:15:00 PM,28,Saturday,125,14,26,5,170,heavy
5:30:00 PM,28,Saturday,118,28,23,8,177,heavy
5:45:00 PM,28,Saturday,114,32,45,6,197,heavy
6:00:00 PM,28,Saturday,123,37,46,8,214,heavy
6:15:00 PM,28,Saturday,115,23,22,7,167,normal
6:30:00 PM,28,Saturday,111,25,35,10,181,heavy
6:45:00 PM,28,Saturday,66,8,11,9,94,low
7:00:00 PM,28,Saturday,103,12,17,23,155,high
7:15:00 PM,28,Saturday,94,14,14,24,146,high
7:30:00 PM,28,Saturday,105,23,15,18,161,normal
7:45:00 PM,28,Saturday,53,22,14,35,124,high
8:00:00 PM,28,Saturday,74,10,12,32,128,high
8:15:00 PM,28,Saturday,71,24,15,26,136,high
8:30:00 PM,28,Saturday,61,21,15,32,129,high
8:45:00 PM,28,Saturday,101,25,18,8,152,normal
9:00:00 PM,28,Saturday,104,22,10,14,150,normal
9:15:00 PM,28,Saturday,79,20,15,18,132,normal
9:30:00 PM,28,Saturday,70,20,11,14,115,normal
9:45:00 PM,28,Saturday,74,16,14,34,138,high
10:00:00 PM,28,Saturday,20,5,0,21,46,normal
10:15:00 PM,28,Saturday,16,0,0,36,52,normal
10:30:00 PM,28,Saturday,14,3,0,20,37,normal
10:45:00 PM,28,Saturday,14,1,1,30,46,normal
11:00:00 PM,28,Saturday,17,0,1,12,30,low
11:15:00 PM,28,Saturday,14,0,0,14,28,normal
11:30:00 PM,28,Saturday,18,5,0,40,63,normal
11:45:00 PM,28,Saturday,17,2,0,18,37,normal
12:00:00 AM,29,Sunday,14,1,1,35,51,normal
12:15:00 AM,29,Sunday,14,2,1,26,43,normal
12:30:00 AM,29,Sunday,16,0,1,37,54,normal
12:45:00 AM,29,Sunday,14,4,1,32,51,normal
1:00:00 AM,29,Sunday,19,5,0,12,36,low
1:15:00 AM,29,Sunday,11,0,1,31,43,normal
1:30:00 AM,29,Sunday,12,0,0,32,44,normal
1:45:00 AM,29,Sunday,12,3,0,32,47,normal
2:00:00 AM,29,Sunday,18,4,1,31,54,normal
2:15:00 AM,29,Sunday,17,4,1,20,42,normal
2:30:00 AM,29,Sunday,17,0,0,22,39,normal
2:45:00 AM,29,Sunday,19,2,1,12,34,low
3:00:00 AM,29,Sunday,18,2,1,19,40,normal
3:15:00 AM,29,Sunday,19,5,0,26,50,normal
3:30:00 AM,29,Sunday,19,5,1,35,60,normal
3:45:00 AM,29,Sunday,18,0,0,20,38,normal
4:00:00 AM,29,Sunday,16,0,0,30,46,normal
4:15:00 AM,29,Sunday,114,30,9,7,160,normal
4:30:00 AM,29,Sunday,102,17,2,14,135,normal
4:45:00 AM,29,Sunday,55,4,7,13,79,normal
5:00:00 AM,29,Sunday,82,2,4,14,102,normal
5:15:00 AM,29,Sunday,66,16,9,19,110,normal
5:30:00 AM,29,Sunday,86,5,1,13,105,normal
5:45:00 AM,29,Sunday,108,24,2,19,153,normal
6:00:00 AM,29,Sunday,112,30,26,0,168,heavy
6:15:00 AM,29,Sunday,147,31,46,0,224,heavy
6:30:00 AM,29,Sunday,116,20,40,2,178,heavy
6:45:00 AM,29,Sunday,138,13,21,5,177,heavy
7:00:00 AM,29,Sunday,132,25,40,2,199,heavy
7:15:00 AM,29,Sunday,124,14,31,4,173,heavy
7:30:00 AM,29,Sunday,106,27,25,1,159,normal
7:45:00 AM,29,Sunday,104,24,29,5,162,high
8:00:00 AM,29,Sunday,140,31,21,4,196,heavy
8:15:00 AM,29,Sunday,121,35,37,3,196,heavy
8:30:00 AM,29,Sunday,135,23,37,5,200,heavy
8:45:00 AM,29,Sunday,149,20,30,5,204,heavy
9:00:00 AM,29,Sunday,117,14,39,0,170,heavy
9:15:00 AM,29,Sunday,39,8,23,13,83,normal
9:30:00 AM,29,Sunday,40,14,18,21,93,normal
9:45:00 AM,29,Sunday,49,1,35,18,103,normal
10:00:00 AM,29,Sunday,38,12,35,25,110,normal
10:15:00 AM,29,Sunday,26,15,25,6,72,normal
10:30:00 AM,29,Sunday,93,14,10,25,142,high
10:45:00 AM,29,Sunday,54,24,37,20,135,high
11:00:00 AM,29,Sunday,32,6,10,23,71,normal
11:15:00 AM,29,Sunday,43,7,12,23,85,normal
11:30:00 AM,29,Sunday,23,6,15,20,64,normal
11:45:00 AM,29,Sunday,26,5,8,25,64,normal
12:00:00 PM,29,Sunday,55,7,8,27,97,normal
12:15:00 PM,29,Sunday,70,10,8,25,113,high
12:30:00 PM,29,Sunday,66,10,3,29,108,normal
12:45:00 PM,29,Sunday,66,7,15,26,114,high
1:00:00 PM,29,Sunday,46,6,7,21,80,normal
1:15:00 PM,29,Sunday,47,26,6,20,99,normal
1:30:00 PM,29,Sunday,75,20,7,11,113,normal
1:45:00 PM,29,Sunday,76,29,15,19,139,normal
2:00:00 PM,29,Sunday,56,14,38,12,120,high
2:15:00 PM,29,Sunday,19,26,36,17,98,normal
2:30:00 PM,29,Sunday,29,18,10,9,66,low
2:45:00 PM,29,Sunday,15,12,18,15,60,normal
3:00:00 PM,29,Sunday,53,27,27,17,124,high
3:15:00 PM,29,Sunday,95,22,28,9,154,high
3:30:00 PM,29,Sunday,27,27,32,10,96,normal
3:45:00 PM,29,Sunday,68,28,31,15,142,high
4:00:00 PM,29,Sunday,120,14,25,8,167,normal
4:15:00 PM,29,Sunday,144,28,24,8,204,heavy
4:30:00 PM,29,Sunday,112,31,43,8,194,heavy
4:45:00 PM,29,Sunday,149,28,20,10,207,heavy
5:00:00 PM,29,Sunday,131,29,34,8,202,heavy
5:15:00 PM,29,Sunday,104,31,41,9,185,heavy
5:30:00 PM,29,Sunday,141,30,27,7,205,heavy
5:45:00 PM,29,Sunday,117,10,47,9,183,heavy
6:00:00 PM,29,Sunday,112,13,37,6,168,heavy
6:15:00 PM,29,Sunday,127,40,39,8,214,heavy
6:30:00 PM,29,Sunday,131,15,31,6,183,heavy
6:45:00 PM,29,Sunday,66,8,10,11,95,low
7:00:00 PM,29,Sunday,61,23,18,34,136,high
7:15:00 PM,29,Sunday,55,25,13,26,119,high
7:30:00 PM,29,Sunday,85,23,20,6,134,normal
7:45:00 PM,29,Sunday,75,20,19,19,133,normal
8:00:00 PM,29,Sunday,58,17,20,22,117,high
8:15:00 PM,29,Sunday,60,23,11,26,120,high
8:30:00 PM,29,Sunday,80,21,11,7,119,normal
8:45:00 PM,29,Sunday,74,9,14,35,132,high
9:00:00 PM,29,Sunday,57,14,11,16,98,normal
9:15:00 PM,29,Sunday,73,9,13,5,100,low
9:30:00 PM,29,Sunday,80,25,19,26,150,high
9:45:00 PM,29,Sunday,82,13,12,21,128,high
10:00:00 PM,29,Sunday,15,4,0,27,46,normal
10:15:00 PM,29,Sunday,20,2,0,29,51,normal
10:30:00 PM,29,Sunday,12,2,0,39,53,normal
10:45:00 PM,29,Sunday,10,4,1,13,28,normal
11:00:00 PM,29,Sunday,16,0,1,29,46,normal
11:15:00 PM,29,Sunday,18,0,0,34,52,normal
11:30:00 PM,29,Sunday,11,5,1,19,36,normal
11:45:00 PM,29,Sunday,16,1,0,12,29,low
12:00:00 AM,30,Monday,13,3,1,12,29,low
12:15:00 AM,30,Monday,19,2,0,22,43,normal
12:30:00 AM,30,Monday,13,3,0,39,55,normal
12:45:00 AM,30,Monday,12,0,0,24,36,normal
1:00:00 AM,30,Monday,10,3,1,12,26,low
1:15:00 AM,30,Monday,11,4,0,38,53,normal
1:30:00 AM,30,Monday,18,4,0,31,53,normal
1:45:00 AM,30,Monday,19,1,0,34,54,normal
2:00:00 AM,30,Monday,18,1,0,27,46,normal
2:15:00 AM,30,Monday,13,0,0,26,39,normal
2:30:00 AM,30,Monday,12,2,0,35,49,normal
2:45:00 AM,30,Monday,15,4,0,12,31,low
3:00:00 AM,30,Monday,10,5,0,33,48,normal
3:15:00 AM,30,Monday,14,0,0,15,29,normal
3:30:00 AM,30,Monday,16,0,0,16,32,normal
3:45:00 AM,30,Monday,15,3,1,26,45,normal
4:00:00 AM,30,Monday,20,4,0,34,58,normal
4:15:00 AM,30,Monday,82,20,10,11,123,normal
4:30:00 AM,30,Monday,99,7,3,6,115,normal
4:45:00 AM,30,Monday,74,29,9,4,116,normal
5:00:00 AM,30,Monday,94,1,1,14,110,normal
5:15:00 AM,30,Monday,63,12,10,17,102,normal
5:30:00 AM,30,Monday,101,4,3,12,120,normal
5:45:00 AM,30,Monday,106,9,3,10,128,normal
6:00:00 AM,30,Monday,112,15,24,1,152,normal
6:15:00 AM,30,Monday,148,26,25,0,199,heavy
6:30:00 AM,30,Monday,115,20,31,3,169,heavy
6:45:00 AM,30,Monday,125,11,24,0,160,normal
7:00:00 AM,30,Monday,140,38,38,0,216,heavy
7:15:00 AM,30,Monday,150,17,35,5,207,heavy
7:30:00 AM,30,Monday,149,11,42,2,204,heavy
7:45:00 AM,30,Monday,150,22,38,3,213,heavy
8:00:00 AM,30,Monday,147,32,25,4,208,heavy
8:15:00 AM,30,Monday,138,39,45,4,226,heavy
8:30:00 AM,30,Monday,149,16,49,1,215,heavy
8:45:00 AM,30,Monday,139,10,50,2,201,heavy
9:00:00 AM,30,Monday,109,25,49,2,185,heavy
9:15:00 AM,30,Monday,84,24,12,28,148,high
9:30:00 AM,30,Monday,38,8,6,5,57,low
9:45:00 AM,30,Monday,45,16,6,21,88,normal
10:00:00 AM,30,Monday,57,4,36,14,111,normal
10:15:00 AM,30,Monday,84,12,6,28,130,high
10:30:00 AM,30,Monday,55,25,33,21,134,high
10:45:00 AM,30,Monday,14,15,5,21,55,normal
11:00:00 AM,30,Monday,26,8,11,20,65,normal
11:15:00 AM,30,Monday,60,10,9,27,106,normal
11:30:00 AM,30,Monday,34,6,7,25,72,normal
11:45:00 AM,30,Monday,22,9,8,26,65,normal
12:00:00 PM,30,Monday,59,10,11,30,110,normal
12:15:00 PM,30,Monday,48,6,14,28,96,normal
12:30:00 PM,30,Monday,46,9,11,23,89,normal
